id,uid,app_name,time_unix,duration_sec,start_datetime,hour_of_day,day_of_week,is_weekend,end_time_unix,gap_to_next_app_sec,is_new_session
582512,B04,com.apple.MobileSMS,1294097675,19,2011-01-03 23:34:35,23,0,0,1294097694,168,0
582513,B04,com.apple.MobileSMS,1294097862,4,2011-01-03 23:37:42,23,0,0,1294097866,2480,1
582514,B04,SpringBoard,1294100346,3,2011-01-04 00:19:06,0,1,0,1294100349,0,1
582515,B04,com.apple.MobileSMS,1294100349,7,2011-01-04 00:19:09,0,1,0,1294100356,3417,0
582516,B04,com.apple.MobileSMS,1294103773,29,2011-01-04 01:16:13,1,1,0,1294103802,69,1
582517,B04,com.apple.MobileSMS,1294103871,11,2011-01-04 01:17:51,1,1,0,1294103882,0,1
582518,B04,SpringBoard,1294103882,4,2011-01-04 01:18:02,1,1,0,1294103886,0,0
582519,B04,com.apple.mobilemail,1294103886,20,2011-01-04 01:18:06,1,1,0,1294103906,344,0
582520,B04,com.apple.MobileSMS,1294104250,5,2011-01-04 01:24:10,1,1,0,1294104255,804,1
582521,B04,com.apple.MobileSMS,1294105059,9,2011-01-04 01:37:39,1,1,0,1294105068,0,1
582522,B04,SpringBoard,1294105068,3,2011-01-04 01:37:48,1,1,0,1294105071,0,0
582523,B04,com.apple.mobilemail,1294105071,64,2011-01-04 01:37:51,1,1,0,1294105135,0,0
582524,B04,SpringBoard,1294105135,2,2011-01-04 01:38:55,1,1,0,1294105137,0,0
582525,B04,com.apple.MobileSMS,1294105137,63,2011-01-04 01:38:57,1,1,0,1294105200,0,0
582526,B04,SpringBoard,1294105200,16,2011-01-04 01:40:00,1,1,0,1294105216,43,0
582527,B04,SpringBoard,1294105259,41,2011-01-04 01:40:59,1,1,0,1294105300,0,0
582528,B04,com.facebook.Facebook,1294105300,151,2011-01-04 01:41:40,1,1,0,1294105451,0,0
582529,B04,SpringBoard,1294105451,10,2011-01-04 01:44:11,1,1,0,1294105461,0,0
582530,B04,com.apple.MobileSMS,1294105461,16,2011-01-04 01:44:21,1,1,0,1294105477,0,0
582531,B04,SpringBoard,1294105477,2,2011-01-04 01:44:37,1,1,0,1294105479,0,0
582532,B04,com.apple.mobilesafari,1294105479,88,2011-01-04 01:44:39,1,1,0,1294105567,61,0
582533,B04,SpringBoard,1294105628,66,2011-01-04 01:47:08,1,1,0,1294105694,0,1
582534,B04,com.apple.mobilesafari,1294105694,5,2011-01-04 01:48:14,1,1,0,1294105699,0,0
582535,B04,SpringBoard,1294105699,6,2011-01-04 01:48:19,1,1,0,1294105705,330,0
582536,B04,com.facebook.Facebook,1294106035,262,2011-01-04 01:53:55,1,1,0,1294106297,213,1
582537,B04,SpringBoard,1294106510,10,2011-01-04 02:01:50,2,1,0,1294106520,196,1
582538,B04,com.apple.MobileSMS,1294106716,31,2011-01-04 02:05:16,2,1,0,1294106747,498,1
582539,B04,com.apple.MobileSMS,1294107245,20,2011-01-04 02:14:05,2,1,0,1294107265,468,1
582540,B04,SpringBoard,1294107733,75,2011-01-04 02:22:13,2,1,0,1294107808,215,1
582541,B04,com.apple.MobileSMS,1294108023,4,2011-01-04 02:27:03,2,1,0,1294108027,35,1
582542,B04,com.facebook.Facebook,1294108062,94,2011-01-04 02:27:42,2,1,0,1294108156,0,0
582543,B04,SpringBoard,1294108156,26,2011-01-04 02:29:16,2,1,0,1294108182,0,0
582544,B04,com.groupon.grouponapp,1294108182,22,2011-01-04 02:29:42,2,1,0,1294108204,0,0
582545,B04,SpringBoard,1294108204,11,2011-01-04 02:30:04,2,1,0,1294108215,0,0
582546,B04,com.weather.TWC,1294108215,22,2011-01-04 02:30:15,2,1,0,1294108237,0,0
582547,B04,SpringBoard,1294108237,30,2011-01-04 02:30:37,2,1,0,1294108267,512,0
582548,B04,SpringBoard,1294108779,3,2011-01-04 02:39:39,2,1,0,1294108782,73,1
582549,B04,com.apple.MobileSMS,1294108855,16,2011-01-04 02:40:55,2,1,0,1294108871,95,1
582550,B04,com.apple.MobileSMS,1294108966,105,2011-01-04 02:42:46,2,1,0,1294109071,0,1
582551,B04,SpringBoard,1294109071,15,2011-01-04 02:44:31,2,1,0,1294109086,7,0
582552,B04,com.apple.MobileSMS,1294109093,39,2011-01-04 02:44:53,2,1,0,1294109132,0,0
582553,B04,SpringBoard,1294109132,1,2011-01-04 02:45:32,2,1,0,1294109133,0,0
582554,B04,com.apple.MobileSMS,1294109133,3,2011-01-04 02:45:33,2,1,0,1294109136,0,0
582555,B04,com.apple.mobilephone,1294109136,33,2011-01-04 02:45:36,2,1,0,1294109169,0,0
582556,B04,com.apple.MobileSMS,1294109169,59,2011-01-04 02:46:09,2,1,0,1294109228,97,0
582557,B04,com.apple.MobileSMS,1294109325,15,2011-01-04 02:48:45,2,1,0,1294109340,66,1
582558,B04,com.apple.MobileSMS,1294109406,10,2011-01-04 02:50:06,2,1,0,1294109416,0,1
582559,B04,SpringBoard,1294109416,7,2011-01-04 02:50:16,2,1,0,1294109423,0,0
582560,B04,com.netflix.Netflix,1294109423,123,2011-01-04 02:50:23,2,1,0,1294109546,407,0
582561,B04,com.apple.MobileSMS,1294109953,27,2011-01-04 02:59:13,2,1,0,1294109980,0,1
582562,B04,SpringBoard,1294109980,16,2011-01-04 02:59:40,2,1,0,1294109996,290,0
582563,B04,SpringBoard,1294110286,5,2011-01-04 03:04:46,3,1,0,1294110291,0,1
582564,B04,com.apple.weather,1294110291,3,2011-01-04 03:04:51,3,1,0,1294110294,0,0
582565,B04,com.weather.TWC,1294110294,8,2011-01-04 03:04:54,3,1,0,1294110302,0,0
582566,B04,SpringBoard,1294110302,6,2011-01-04 03:05:02,3,1,0,1294110308,3113,0
582567,B04,com.apple.MobileSMS,1294113421,41,2011-01-04 03:57:01,3,1,0,1294113462,0,1
582568,B04,SpringBoard,1294113462,20,2011-01-04 03:57:42,3,1,0,1294113482,0,0
582569,B04,com.apple.MobileSMS,1294113482,44,2011-01-04 03:58:02,3,1,0,1294113526,0,0
582570,B04,SpringBoard,1294113526,15,2011-01-04 03:58:46,3,1,0,1294113541,187,0
582571,B04,com.apple.MobileSMS,1294113728,14,2011-01-04 04:02:08,4,1,0,1294113742,874,1
582572,B04,com.apple.MobileSMS,1294114616,6,2011-01-04 04:16:56,4,1,0,1294114622,69,1
582573,B04,SpringBoard,1294114691,8,2011-01-04 04:18:11,4,1,0,1294114699,62,1
582574,B04,com.netflix.Netflix,1294114761,15,2011-01-04 04:19:21,4,1,0,1294114776,118,1
582575,B04,com.netflix.Netflix,1294114894,2,2011-01-04 04:21:34,4,1,0,1294114896,0,1
582576,B04,SpringBoard,1294114896,4,2011-01-04 04:21:36,4,1,0,1294114900,0,0
582577,B04,com.weather.TWC,1294114900,31,2011-01-04 04:21:40,4,1,0,1294114931,0,0
582578,B04,SpringBoard,1294114931,4,2011-01-04 04:22:11,4,1,0,1294114935,0,0
582579,B04,com.weather.TWC,1294114935,12,2011-01-04 04:22:15,4,1,0,1294114947,13,0
582580,B04,SpringBoard,1294114960,15,2011-01-04 04:22:40,4,1,0,1294114975,821,0
582581,B04,com.apple.MobileSMS,1294115796,69,2011-01-04 04:36:36,4,1,0,1294115865,0,1
582582,B04,SpringBoard,1294115865,3,2011-01-04 04:37:45,4,1,0,1294115868,0,0
582583,B04,com.apple.mobileslideshow-Photos,1294115868,19,2011-01-04 04:37:48,4,1,0,1294115887,195,0
582584,B04,com.apple.MobileSMS,1294116082,3,2011-01-04 04:41:22,4,1,0,1294116085,34,1
582585,B04,com.apple.MobileSMS,1294116119,23,2011-01-04 04:41:59,4,1,0,1294116142,792,0
582586,B04,com.apple.MobileSMS,1294116934,186,2011-01-04 04:55:34,4,1,0,1294117120,0,1
582587,B04,SpringBoard,1294117120,3,2011-01-04 04:58:40,4,1,0,1294117123,0,0
582588,B04,com.apple.mobileslideshow-Photos,1294117123,341,2011-01-04 04:58:43,4,1,0,1294117464,0,0
582589,B04,SpringBoard,1294117464,2,2011-01-04 05:04:24,5,1,0,1294117466,0,0
582590,B04,com.apple.MobileSMS,1294117466,91,2011-01-04 05:04:26,5,1,0,1294117557,0,0
582591,B04,SpringBoard,1294117557,2,2011-01-04 05:05:57,5,1,0,1294117559,0,0
582592,B04,com.apple.mobilemail,1294117559,13,2011-01-04 05:05:59,5,1,0,1294117572,0,0
582593,B04,SpringBoard,1294117572,1,2011-01-04 05:06:12,5,1,0,1294117573,204,0
582594,B04,com.apple.mobilesafari,1294117777,236,2011-01-04 05:09:37,5,1,0,1294118013,0,1
582595,B04,com.apple.MobileSMS,1294118013,53,2011-01-04 05:13:33,5,1,0,1294118066,38365,0
582596,B04,SpringBoard,1294156431,6,2011-01-04 15:53:51,15,1,0,1294156437,0,1
582597,B04,com.apple.mobilemail,1294156437,83,2011-01-04 15:53:57,15,1,0,1294156520,0,0
582598,B04,SpringBoard,1294156520,5,2011-01-04 15:55:20,15,1,0,1294156525,0,0
582599,B04,com.groupon.grouponapp,1294156525,49,2011-01-04 15:55:25,15,1,0,1294156574,0,0
582600,B04,SpringBoard,1294156574,10,2011-01-04 15:56:14,15,1,0,1294156584,0,0
582601,B04,com.weather.TWC,1294156584,29,2011-01-04 15:56:24,15,1,0,1294156613,0,0
582602,B04,SpringBoard,1294156613,7,2011-01-04 15:56:53,15,1,0,1294156620,0,0
582603,B04,com.facebook.Facebook,1294156620,205,2011-01-04 15:57:00,15,1,0,1294156825,72,0
582604,B04,SpringBoard,1294156897,12,2011-01-04 16:01:37,16,1,0,1294156909,0,1
582605,B04,com.apple.mobilesafari,1294156909,377,2011-01-04 16:01:49,16,1,0,1294157286,0,0
582606,B04,SpringBoard,1294157286,5,2011-01-04 16:08:06,16,1,0,1294157291,713,0
582607,B04,com.apple.MobileSMS,1294158004,21,2011-01-04 16:20:04,16,1,0,1294158025,0,1
582608,B04,SpringBoard,1294158025,2,2011-01-04 16:20:25,16,1,0,1294158027,0,0
582609,B04,com.apple.mobilemail,1294158027,12,2011-01-04 16:20:27,16,1,0,1294158039,0,0
582610,B04,SpringBoard,1294158039,9,2011-01-04 16:20:39,16,1,0,1294158048,0,0
582611,B04,com.apple.mobilemail,1294158048,24,2011-01-04 16:20:48,16,1,0,1294158072,431,0
582612,B04,com.apple.MobileSMS,1294158503,2,2011-01-04 16:28:23,16,1,0,1294158505,0,1
582613,B04,SpringBoard,1294158505,6,2011-01-04 16:28:25,16,1,0,1294158511,996,0
582614,B04,com.facebook.Facebook,1294159507,182,2011-01-04 16:45:07,16,1,0,1294159689,0,1
582615,B04,SpringBoard,1294159689,15,2011-01-04 16:48:09,16,1,0,1294159704,370,0
582616,B04,com.facebook.Facebook,1294160074,149,2011-01-04 16:54:34,16,1,0,1294160223,2738,1
582617,B04,SpringBoard,1294162961,5,2011-01-04 17:42:41,17,1,0,1294162966,1586,1
582618,B04,com.apple.MobileSMS,1294164552,20,2011-01-04 18:09:12,18,1,0,1294164572,2227,1
582619,B04,com.apple.MobileSMS,1294166799,15,2011-01-04 18:46:39,18,1,0,1294166814,78,1
582620,B04,com.apple.MobileSMS,1294166892,82,2011-01-04 18:48:12,18,1,0,1294166974,247,1
582621,B04,com.apple.MobileSMS,1294167221,75,2011-01-04 18:53:41,18,1,0,1294167296,345,1
582622,B04,com.apple.mobilemail,1294167641,40,2011-01-04 19:00:41,19,1,0,1294167681,80,1
582623,B04,SpringBoard,1294167761,9,2011-01-04 19:02:41,19,1,0,1294167770,0,1
582624,B04,com.apple.mobilemail,1294167770,16,2011-01-04 19:02:50,19,1,0,1294167786,0,0
582625,B04,SpringBoard,1294167786,6,2011-01-04 19:03:06,19,1,0,1294167792,0,0
582626,B04,com.facebook.Facebook,1294167792,28,2011-01-04 19:03:12,19,1,0,1294167820,0,0
582627,B04,SpringBoard,1294167820,11,2011-01-04 19:03:40,19,1,0,1294167831,0,0
582628,B04,com.weather.TWC,1294167831,17,2011-01-04 19:03:51,19,1,0,1294167848,0,0
582629,B04,SpringBoard,1294167848,16,2011-01-04 19:04:08,19,1,0,1294167864,429,0
582630,B04,com.apple.MobileSMS,1294168293,4,2011-01-04 19:11:33,19,1,0,1294168297,85,1
582631,B04,com.apple.MobileSMS,1294168382,38,2011-01-04 19:13:02,19,1,0,1294168420,195,1
582632,B04,com.apple.MobileSMS,1294168615,53,2011-01-04 19:16:55,19,1,0,1294168668,327,1
582633,B04,SpringBoard,1294168995,4,2011-01-04 19:23:15,19,1,0,1294168999,6506,1
582634,B04,SpringBoard,1294175505,15,2011-01-04 21:11:45,21,1,0,1294175520,226,1
582635,B04,SpringBoard,1294175746,4,2011-01-04 21:15:46,21,1,0,1294175750,0,1
582636,B04,com.apple.MobileSMS,1294175750,35,2011-01-04 21:15:50,21,1,0,1294175785,0,0
582637,B04,SpringBoard,1294175785,17,2011-01-04 21:16:25,21,1,0,1294175802,62,0
582638,B04,com.apple.MobileSMS,1294175864,15,2011-01-04 21:17:44,21,1,0,1294175879,1606,1
582639,B04,com.apple.MobileSMS,1294177485,21,2011-01-04 21:44:45,21,1,0,1294177506,0,1
582640,B04,SpringBoard,1294177506,15,2011-01-04 21:45:06,21,1,0,1294177521,1054,0
582641,B04,com.apple.MobileSMS,1294178575,36,2011-01-04 22:02:55,22,1,0,1294178611,0,1
582642,B04,SpringBoard,1294178611,15,2011-01-04 22:03:31,22,1,0,1294178626,32,0
582643,B04,com.apple.MobileSMS,1294178658,72,2011-01-04 22:04:18,22,1,0,1294178730,0,0
582644,B04,SpringBoard,1294178730,10,2011-01-04 22:05:30,22,1,0,1294178740,3716,0
582645,B04,com.apple.MobileSMS,1294182456,19,2011-01-04 23:07:36,23,1,0,1294182475,0,1
582646,B04,SpringBoard,1294182475,16,2011-01-04 23:07:55,23,1,0,1294182491,1241,0
582647,B04,SpringBoard,1294183732,4,2011-01-04 23:28:52,23,1,0,1294183736,0,1
582648,B04,com.apple.MobileSMS,1294183736,28,2011-01-04 23:28:56,23,1,0,1294183764,0,0
582649,B04,SpringBoard,1294183764,15,2011-01-04 23:29:24,23,1,0,1294183779,64,0
582650,B04,SpringBoard,1294183843,5,2011-01-04 23:30:43,23,1,0,1294183848,336,1
582651,B04,com.apple.MobileSMS,1294184184,14,2011-01-04 23:36:24,23,1,0,1294184198,117,1
582652,B04,com.apple.MobileSMS,1294184315,15,2011-01-04 23:38:35,23,1,0,1294184330,1171,1
582653,B04,com.apple.MobileSMS,1294185501,7,2011-01-04 23:58:21,23,1,0,1294185508,596,1
582654,B04,SpringBoard,1294186104,3,2011-01-05 00:08:24,0,2,0,1294186107,0,1
582655,B04,com.apple.MobileSMS,1294186107,4,2011-01-05 00:08:27,0,2,0,1294186111,0,0
582656,B04,SpringBoard,1294186111,15,2011-01-05 00:08:31,0,2,0,1294186126,91,0
582657,B04,com.facebook.Facebook,1294186217,145,2011-01-05 00:10:17,0,2,0,1294186362,0,1
582658,B04,SpringBoard,1294186362,15,2011-01-05 00:12:42,0,2,0,1294186377,84,0
582659,B04,com.apple.MobileSMS,1294186461,15,2011-01-05 00:14:21,0,2,0,1294186476,30,1
582660,B04,com.apple.MobileSMS,1294186506,15,2011-01-05 00:15:06,0,2,0,1294186521,0,0
582661,B04,SpringBoard,1294186521,15,2011-01-05 00:15:21,0,2,0,1294186536,2297,0
582662,B04,SpringBoard,1294188833,3,2011-01-05 00:53:53,0,2,0,1294188836,0,1
582663,B04,com.apple.MobileSMS,1294188836,27,2011-01-05 00:53:56,0,2,0,1294188863,0,0
582664,B04,SpringBoard,1294188863,15,2011-01-05 00:54:23,0,2,0,1294188878,642,0
582665,B04,com.apple.mobileslideshow-Camera,1294189520,1,2011-01-05 01:05:20,1,2,0,1294189521,0,1
582666,B04,SpringBoard,1294189521,15,2011-01-05 01:05:21,1,2,0,1294189536,13,0
582667,B04,com.apple.MobileSMS,1294189549,80,2011-01-05 01:05:49,1,2,0,1294189629,319,0
582668,B04,com.apple.MobileSMS,1294189948,11,2011-01-05 01:12:28,1,2,0,1294189959,0,1
582669,B04,SpringBoard,1294189959,19,2011-01-05 01:12:39,1,2,0,1294189978,0,0
582670,B04,com.apple.mobileslideshow-Camera,1294189978,24,2011-01-05 01:12:58,1,2,0,1294190002,0,0
582671,B04,SpringBoard,1294190002,5,2011-01-05 01:13:22,1,2,0,1294190007,0,0
582672,B04,com.apple.MobileSMS,1294190007,31,2011-01-05 01:13:27,1,2,0,1294190038,0,0
582673,B04,SpringBoard,1294190038,13,2011-01-05 01:13:58,1,2,0,1294190051,0,0
582674,B04,com.apple.mobilemail,1294190051,28,2011-01-05 01:14:11,1,2,0,1294190079,63,0
582675,B04,com.apple.MobileSMS,1294190142,1,2011-01-05 01:15:42,1,2,0,1294190143,0,1
582676,B04,SpringBoard,1294190143,5,2011-01-05 01:15:43,1,2,0,1294190148,83,0
582677,B04,com.facebook.Facebook,1294190231,62,2011-01-05 01:17:11,1,2,0,1294190293,0,1
582678,B04,SpringBoard,1294190293,3,2011-01-05 01:18:13,1,2,0,1294190296,0,0
582679,B04,com.apple.mobilemail,1294190296,6,2011-01-05 01:18:16,1,2,0,1294190302,0,0
582680,B04,SpringBoard,1294190302,6,2011-01-05 01:18:22,1,2,0,1294190308,0,0
582681,B04,com.facebook.Facebook,1294190308,56,2011-01-05 01:18:28,1,2,0,1294190364,0,0
582682,B04,SpringBoard,1294190364,15,2011-01-05 01:19:24,1,2,0,1294190379,505,0
582683,B04,SpringBoard,1294190884,4,2011-01-05 01:28:04,1,2,0,1294190888,521,1
582684,B04,com.apple.MobileSMS,1294191409,17,2011-01-05 01:36:49,1,2,0,1294191426,0,1
582685,B04,SpringBoard,1294191426,15,2011-01-05 01:37:06,1,2,0,1294191441,305,0
582686,B04,com.apple.MobileSMS,1294191746,7,2011-01-05 01:42:26,1,2,0,1294191753,0,1
582687,B04,SpringBoard,1294191753,314,2011-01-05 01:42:33,1,2,0,1294192067,776,0
582688,B04,com.apple.MobileSMS,1294192843,44,2011-01-05 02:00:43,2,2,0,1294192887,0,1
582689,B04,SpringBoard,1294192887,2,2011-01-05 02:01:27,2,2,0,1294192889,75,0
582690,B04,SpringBoard,1294192964,15,2011-01-05 02:02:44,2,2,0,1294192979,1085,1
582691,B04,com.apple.MobileSMS,1294194064,3,2011-01-05 02:21:04,2,2,0,1294194067,0,1
582692,B04,SpringBoard,1294194067,22,2011-01-05 02:21:07,2,2,0,1294194089,0,0
582693,B04,com.groupon.grouponapp,1294194089,21,2011-01-05 02:21:29,2,2,0,1294194110,0,0
582694,B04,SpringBoard,1294194110,4,2011-01-05 02:21:50,2,2,0,1294194114,0,0
582695,B04,com.livingsocial.deals,1294194114,8,2011-01-05 02:21:54,2,2,0,1294194122,0,0
582696,B04,SpringBoard,1294194122,3,2011-01-05 02:22:02,2,2,0,1294194125,0,0
582697,B04,com.weather.TWC,1294194125,15,2011-01-05 02:22:05,2,2,0,1294194140,0,0
582698,B04,SpringBoard,1294194140,193,2011-01-05 02:22:20,2,2,0,1294194333,891,0
582699,B04,SpringBoard,1294195224,5,2011-01-05 02:40:24,2,2,0,1294195229,0,1
582700,B04,com.apple.mobilemail,1294195229,33,2011-01-05 02:40:29,2,2,0,1294195262,0,0
582701,B04,SpringBoard,1294195262,6,2011-01-05 02:41:02,2,2,0,1294195268,0,0
582702,B04,com.sugarinc.ShopStyle,1294195268,369,2011-01-05 02:41:08,2,2,0,1294195637,0,0
582703,B04,SpringBoard,1294195637,1,2011-01-05 02:47:17,2,2,0,1294195638,0,0
582704,B04,com.apple.mobilesafari,1294195638,206,2011-01-05 02:47:18,2,2,0,1294195844,3400,0
582705,B04,SpringBoard,1294199244,5,2011-01-05 03:47:24,3,2,0,1294199249,0,1
582706,B04,com.apple.MobileSMS,1294199249,35,2011-01-05 03:47:29,3,2,0,1294199284,112,0
582707,B04,SpringBoard,1294199396,4,2011-01-05 03:49:56,3,2,0,1294199400,0,1
582708,B04,com.apple.MobileSMS,1294199400,19,2011-01-05 03:50:00,3,2,0,1294199419,0,0
582709,B04,SpringBoard,1294199419,16,2011-01-05 03:50:19,3,2,0,1294199435,21,0
582710,B04,com.apple.MobileSMS,1294199456,16,2011-01-05 03:50:56,3,2,0,1294199472,0,0
582711,B04,SpringBoard,1294199472,15,2011-01-05 03:51:12,3,2,0,1294199487,110,0
582712,B04,com.apple.MobileSMS,1294199597,15,2011-01-05 03:53:17,3,2,0,1294199612,87,1
582713,B04,com.apple.MobileSMS,1294199699,25,2011-01-05 03:54:59,3,2,0,1294199724,1608,1
582714,B04,SpringBoard,1294201332,90,2011-01-05 04:22:12,4,2,0,1294201422,0,1
582715,B04,com.apple.MobileSMS,1294201422,84,2011-01-05 04:23:42,4,2,0,1294201506,38,0
582716,B04,com.yelp.yelpiphone,1294201544,214,2011-01-05 04:25:44,4,2,0,1294201758,0,0
582717,B04,SpringBoard,1294201758,3,2011-01-05 04:29:18,4,2,0,1294201761,0,0
582718,B04,com.apple.MobileSMS,1294201761,16,2011-01-05 04:29:21,4,2,0,1294201777,0,0
582719,B04,SpringBoard,1294201777,6,2011-01-05 04:29:37,4,2,0,1294201783,0,0
582720,B04,com.yelp.yelpiphone,1294201783,30,2011-01-05 04:29:43,4,2,0,1294201813,0,0
582721,B04,com.apple.MobileSMS,1294201813,16,2011-01-05 04:30:13,4,2,0,1294201829,0,0
582722,B04,SpringBoard,1294201829,5,2011-01-05 04:30:29,4,2,0,1294201834,0,0
582723,B04,com.yelp.yelpiphone,1294201834,113,2011-01-05 04:30:34,4,2,0,1294201947,0,0
582724,B04,SpringBoard,1294201947,16,2011-01-05 04:32:27,4,2,0,1294201963,1319,0
582725,B04,com.yelp.yelpiphone,1294203282,3,2011-01-05 04:54:42,4,2,0,1294203285,0,1
582726,B04,SpringBoard,1294203285,5,2011-01-05 04:54:45,4,2,0,1294203290,233,0
582727,B04,com.apple.MobileSMS,1294203523,2,2011-01-05 04:58:43,4,2,0,1294203525,220,1
582728,B04,SpringBoard,1294203745,9,2011-01-05 05:02:25,5,2,0,1294203754,30,1
582729,B04,com.apple.MobileSMS,1294203784,15,2011-01-05 05:03:04,5,2,0,1294203799,270,0
582730,B04,com.apple.MobileSMS,1294204069,129,2011-01-05 05:07:49,5,2,0,1294204198,0,1
582731,B04,SpringBoard,1294204198,4,2011-01-05 05:09:58,5,2,0,1294204202,0,0
582732,B04,com.apple.MobileSMS,1294204202,40,2011-01-05 05:10:02,5,2,0,1294204242,0,0
582733,B04,SpringBoard,1294204242,15,2011-01-05 05:10:42,5,2,0,1294204257,1130,0
582734,B04,SpringBoard,1294205387,15,2011-01-05 05:29:47,5,2,0,1294205402,112,1
582735,B04,SpringBoard,1294205514,4,2011-01-05 05:31:54,5,2,0,1294205518,547,1
582736,B04,SpringBoard,1294206065,5,2011-01-05 05:41:05,5,2,0,1294206070,0,1
582737,B04,com.facebook.Facebook,1294206070,110,2011-01-05 05:41:10,5,2,0,1294206180,38370,0
582738,B04,SpringBoard,1294244550,3,2011-01-05 16:22:30,16,2,0,1294244553,0,1
582739,B04,com.apple.mobilemail,1294244553,110,2011-01-05 16:22:33,16,2,0,1294244663,0,0
582740,B04,SpringBoard,1294244663,7,2011-01-05 16:24:23,16,2,0,1294244670,0,0
582741,B04,com.groupon.grouponapp,1294244670,106,2011-01-05 16:24:30,16,2,0,1294244776,0,0
582742,B04,SpringBoard,1294244776,11,2011-01-05 16:26:16,16,2,0,1294244787,1613,0
582743,B04,SpringBoard,1294246400,9,2011-01-05 16:53:20,16,2,0,1294246409,0,1
582744,B04,com.apple.MobileSMS,1294246409,62,2011-01-05 16:53:29,16,2,0,1294246471,0,0
582745,B04,SpringBoard,1294246471,3,2011-01-05 16:54:31,16,2,0,1294246474,0,0
582746,B04,com.apple.mobilemail,1294246474,22,2011-01-05 16:54:34,16,2,0,1294246496,0,0
582747,B04,SpringBoard,1294246496,5,2011-01-05 16:54:56,16,2,0,1294246501,0,0
582748,B04,com.livingsocial.deals,1294246501,1,2011-01-05 16:55:01,16,2,0,1294246502,0,0
582749,B04,SpringBoard,1294246502,5,2011-01-05 16:55:02,16,2,0,1294246507,0,0
582750,B04,com.livingsocial.deals,1294246507,9,2011-01-05 16:55:07,16,2,0,1294246516,0,0
582751,B04,SpringBoard,1294246516,5,2011-01-05 16:55:16,16,2,0,1294246521,0,0
582752,B04,com.groupon.grouponapp,1294246521,71,2011-01-05 16:55:21,16,2,0,1294246592,0,0
582753,B04,SpringBoard,1294246592,2,2011-01-05 16:56:32,16,2,0,1294246594,0,0
582754,B04,com.apple.mobilesafari,1294246594,128,2011-01-05 16:56:34,16,2,0,1294246722,0,0
582755,B04,SpringBoard,1294246722,3,2011-01-05 16:58:42,16,2,0,1294246725,0,0
582756,B04,com.apple.mobilephone,1294246725,6,2011-01-05 16:58:45,16,2,0,1294246731,287,0
582757,B04,SpringBoard,1294247018,2,2011-01-05 17:03:38,17,2,0,1294247020,131,1
582758,B04,SpringBoard,1294247151,3,2011-01-05 17:05:51,17,2,0,1294247154,0,1
582759,B04,com.weather.TWC,1294247154,10,2011-01-05 17:05:54,17,2,0,1294247164,2,0
582760,B04,SpringBoard,1294247166,130,2011-01-05 17:06:06,17,2,0,1294247296,0,0
582761,B04,com.facebook.Facebook,1294247296,130,2011-01-05 17:08:16,17,2,0,1294247426,1438,0
582762,B04,SpringBoard,1294248864,4,2011-01-05 17:34:24,17,2,0,1294248868,0,1
582763,B04,com.apple.mobilemail,1294248868,63,2011-01-05 17:34:28,17,2,0,1294248931,0,0
582764,B04,com.apple.mobilesafari,1294248931,9,2011-01-05 17:35:31,17,2,0,1294248940,0,0
582765,B04,SpringBoard,1294248940,2,2011-01-05 17:35:40,17,2,0,1294248942,0,0
582766,B04,com.apple.mobilemail,1294248942,6,2011-01-05 17:35:42,17,2,0,1294248948,0,0
582767,B04,SpringBoard,1294248948,4,2011-01-05 17:35:48,17,2,0,1294248952,0,0
582768,B04,com.facebook.Facebook,1294248952,82,2011-01-05 17:35:52,17,2,0,1294249034,1008,0
582769,B04,SpringBoard,1294250042,4,2011-01-05 17:54:02,17,2,0,1294250046,0,1
582770,B04,com.weather.TWC,1294250046,31,2011-01-05 17:54:06,17,2,0,1294250077,28,0
582771,B04,com.apple.MobileSMS,1294250105,11,2011-01-05 17:55:05,17,2,0,1294250116,0,0
582772,B04,SpringBoard,1294250116,2,2011-01-05 17:55:16,17,2,0,1294250118,0,0
582773,B04,com.apple.MobileSMS,1294250118,33,2011-01-05 17:55:18,17,2,0,1294250151,0,0
582774,B04,SpringBoard,1294250151,290,2011-01-05 17:55:51,17,2,0,1294250441,0,0
582775,B04,com.apple.weather,1294250441,1,2011-01-05 18:00:41,18,2,0,1294250442,0,0
582776,B04,SpringBoard,1294250442,8,2011-01-05 18:00:42,18,2,0,1294250450,0,0
582777,B04,com.weather.TWC,1294250450,22,2011-01-05 18:00:50,18,2,0,1294250472,0,0
582778,B04,SpringBoard,1294250472,3,2011-01-05 18:01:12,18,2,0,1294250475,0,0
582779,B04,com.apple.MobileSMS,1294250475,60,2011-01-05 18:01:15,18,2,0,1294250535,0,0
582780,B04,SpringBoard,1294250535,4,2011-01-05 18:02:15,18,2,0,1294250539,0,0
582781,B04,com.apple.mobilemail,1294250539,28,2011-01-05 18:02:19,18,2,0,1294250567,0,0
582782,B04,SpringBoard,1294250567,4,2011-01-05 18:02:47,18,2,0,1294250571,0,0
582783,B04,com.facebook.Facebook,1294250571,23,2011-01-05 18:02:51,18,2,0,1294250594,0,0
582784,B04,SpringBoard,1294250594,51,2011-01-05 18:03:14,18,2,0,1294250645,95,0
582785,B04,com.apple.MobileSMS,1294250740,39,2011-01-05 18:05:40,18,2,0,1294250779,33,1
582786,B04,com.apple.MobileSMS,1294250812,22,2011-01-05 18:06:52,18,2,0,1294250834,138,0
